89789_D03	0.0061	0.0344	-0.0395	0.0088	-0.0091	0.0235	-0.0026	-0.0093	0.0027	0.0042	Poland	East
89789_E01	0.0037	0.0255	-0.0284	0.0076	-0.0013	0.0173	-0.0129	0.003	-0.0103	-0.0054	Poland	East
89789_E02	0.0046	0.0271	-0.0313	0.01	0.0007	0.0234	-0.0047	-0.011	-0.0058	0.0041	Poland	East
89789_E03	0.0066	0.028	-0.0355	0.0123	-0.0009	0.0075	-0.0191	0.0068	-0.0006	-0.0166	Poland	East
89789_F01	0.0049	0.0306	-0.0329	0.0099	-0.0022	0.0255	-0.0034	-0.0065	-0.0044	0.019	Poland	East
89789_F02	0.0043	0.0251	-0.0299	0.0198	0.003	0.0109	0.002	0.0065	0.0083	0.0001	Poland	East
89789_G01	0.0044	0.0262	-0.0307	0.0116	0.0081	0.0158	-0.0096	-0.0071	-0.0085	-0.0097	Poland	East
89789_G02	0.006	0.028	-0.0376	0.0025	0.0002	0.0223	-0.0259	0.0003	0.0292	0.0047	Poland	East
89789_G03	0.0083	0.0261	-0.0391	0.0175	-0.0029	0.0086	-0.0034	0.0045	-0.005	0.0094	Poland	East
89789_H01	0.0051	0.0291	-0.0341	0.0113	-0.0024	0.0123	0.0003	-0.0062	0.0032	-0.0073	Poland	East
89789_H02	0.0027	0.0246	-0.0262	0.0131	-0.0075	0.0142	-0.0038	-0.0037	-0.0075	-0.0012	Poland	East
89789_H03	0.0061	0.0266	-0.035	0.0117	-0.0052	0.019	-0.0017	-0.0029	0.0187	-0.0199	Poland	East
89790_A03	0.0154	0.033	-0.002	-0.0337	0.0212	-0.0423	0.0099	0.0107	-0.008	-0.0122	Finland_Subset	Scandinavia
89790_A08	0.0059	0.0001	0.0028	0.0172	0.0074	0.0085	-0.0018	0.0077	0.0095	-0.0068	Denmark	Scandinavia
89790_A09	0.005	-0.0017	0.0059	0.0126	0.0043	-0.0077	0.0105	-0.0073	-0.0107	0.0009	Denmark	Scandinavia
89790_A10	0.0087	-0.0022	0.0038	0.0107	-0.0042	-0.0056	-0.0067	0.015	-0.0048	0.0018	Denmark	Scandinavia
89790_A11	0.0094	0.0007	0.0045	0.0084	-0.0015	-0.0063	-0.0166	-0.0016	-0.0098	0.0127	Denmark	Scandinavia
89790_A12	0.008	-0.0005	0.0039	0.0079	-0.0016	0.0029	-0.0239	0.0216	0.0003	-0.0082	Denmark	Scandinavia
89790_B08	0.0074	-0.0011	0.0018	0.0057	0.0058	0.0042	-0.0056	0.0005	0.0122	-0.0149	Denmark	Scandinavia
89790_B09	0.0086	-0.001	0.0075	0.0109	0.0021	-0.0091	0.0185	-0.0086	0.0084	-0.0038	Denmark	Scandinavia
89790_B11	0.0036	0.0003	0.0018	0.0072	-0.0071	-0.0019	0.0037	0.005	0.0015	0.0016	Denmark	Scandinavia
89790_C08	0.0063	-0.001	0.0065	0.0018	-0.0065	-0.0101	-0.0028	0.0042	-0.0074	-0.0122	Denmark	Scandinavia
89790_C09	0.0052	0.0017	0.0041	0.0087	-0.0054	0.0039	0.0109	-0.0145	-0.0234	0.0078	Denmark	Scandinavia
89790_C10	0.0082	-0.0035	0.0062	0.0119	0.0008	0.0048	0.0073	-0.0049	0.0045	-0.0026	Denmark	Scandinavia
89790_C11	0.0049	-0.002	0.0093	0.0035	-0.0056	0.0015	0.0186	-0.0052	0.0013	-0.0095	Denmark	Scandinavia
89790_C12	0.006	-0.0004	0.0074	0.0129	-0.0042	-0.0053	0.0085	0.002	-0.0045	0.009	Denmark	Scandinavia
89790_D08	0.0063	0.001	0.0076	0.0099	-0.0036	0.002	0.0014	0.0004	-0.0034	0.0142	Denmark	Scandinavia
89790_D10	0.0083	-0.0008	0.0085	0.0109	-0.0066	0.0027	-0.0206	0.0065	-0.0093	0.0138	Denmark	Scandinavia
89790_D11	0.0062	-0.0012	0.0052	0.0024	-0.0049	0.0008	-0.0083	0.003	-0.0115	0.0035	Denmark	Scandinavia
89790_D12	0.0053	0.0	0.0058	0.0081	-0.0027	-0.0015	-0.0043	0.0024	0.0026	0.0083	Denmark	Scandinavia
89790_E09	0.008	-0.0027	0.0011	0.0064	-0.0064	0.0012	0.0165	-0.0054	-0.0034	-0.0205	Denmark	Scandinavia
89790_E11	0.0095	0.0014	0.0134	0.0146	-0.0031	0.0083	0.0064	-0.0091	0.0021	0.0092	Denmark	Scandinavia
89790_E12	0.0056	0.0026	0.0046	0.0131	-0.0088	0.0	0.0027	0.0103	0.0094	-0.0227	Denmark	Scandinavia
89790_F08	0.0059	0.0007	0.0088	0.009	0.0015	-0.0076	0.0089	0.0037	0.0207	0.002	Denmark	Scandinavia
89790_F09	0.006	-0.0044	0.0083	0.0153	0.0035	0.0027	-0.0124	0.0031	-0.0046	0.0102	Denmark	Scandinavia
89790_F11	0.0081	0.0012	0.0058	0.0151	-0.0008	0.0011	0.0093	-0.0009	-0.0013	0.0112	Denmark	Scandinavia
89790_F12	0.0053	0.0003	0.007	0.0085	0.0062	0.0108	0.0129	-0.0035	-0.0118	-0.0028	Denmark	Scandinavia
89790_G03	0.0167	0.0331	0.0062	-0.0474	0.0324	-0.0446	0.0082	-0.0125	0.0286	0.0039	Finland_Subset	Scandinavia
89790_G08	0.0068	-0.0019	0.0042	0.0052	0.0035	-0.0057	-0.0054	-0.0032	-0.0031	-0.0122	Denmark	Scandinavia
89790_G09	0.0072	-0.0018	0.0016	0.013	0.0068	0.0007	0.0149	0.0299	0.0179	-0.0036	Denmark	Scandinavia
89790_G10	0.0051	0.0001	0.0057	0.0075	0.0057	-0.0097	0.0044	0.0082	0.0086	-0.003	Denmark	Scandinavia
89790_G11	0.0076	0.002	0.0055	0.0087	-0.0046	0.0003	0.002	0.0037	0.0049	0.015	Denmark	Scandinavia
89790_H08	0.0077	-0.0013	0.0085	0.0101	0.0014	-0.0076	-0.0075	0.0196	-0.0099	0.0079	Denmark	Scandinavia
89790_H09	0.0068	0.0005	0.0085	0.0133	-0.0084	-0.0106	-0.0227	0.0092	0.0015	0.002	Denmark	Scandinavia
89790_H10	0.0089	-0.002	0.0012	0.0051	-0.0035	0.0029	-0.0059	-0.0038	-0.0077	-0.0081	Denmark	Scandinavia
89790_H11	0.0055	0.0028	0.0083	0.0131	-0.0012	-0.0005	-0.0179	-0.0076	-0.0054	-0.0011	Denmark	Scandinavia
89790_H12	0.0084	-0.0005	0.0091	0.0069	0.0079	-0.001	-0.0163	0.0085	-0.0021	-0.005	Denmark	Scandinavia
89791_A01	0.0066	0.0018	0.0022	0.0094	0.0033	-0.0042	-0.0139	0.0111	0.0113	-0.0099	Denmark	Scandinavia
89791_A04	0.0069	0.0066	-0.0004	0.0146	0.004	-0.0036	0.0033	0.0142	0.0065	-0.0016	Denmark	Scandinavia
89791_A05	0.0061	0.0017	0.0011	0.0099	0.0035	0.0031	-0.0071	0.0088	-0.0024	0.0076	Denmark	Scandinavia
89791_B01	0.0057	0.0029	-0.001	0.0131	-0.0045	0.0021	-0.0088	-0.0087	0.0121	-0.0012	Denmark	Scandinavia
89791_B02	0.0078	0.0093	-0.0046	0.0151	0.0101	0.0019	-0.0025	-0.0077	-0.0014	-0.0048	Denmark	Scandinavia
89791_B03	0.0092	-0.0007	0.0047	0.0075	0.0055	0.0038	-0.009	0.0086	-0.0088	-0.0017	Denmark	Scandinavia
89791_B04	0.0045	0.0035	0.0079	0.0159	-0.0013	-0.0092	0.0087	0.0103	-0.0193	-0.0004	Denmark	Scandinavia
89791_B05	0.0052	0.0005	0.0119	0.0127	-0.0006	-0.0044	0.0074	0.0041	0.007	0.0151	Denmark	Scandinavia
89791_C01	0.0058	0.0023	0.0074	0.0034	-0.0003	-0.0001	-0.002	0.0088	-0.0093	-0.0011	Denmark	Scandinavia
89791_C02	0.0082	-0.0021	0.0133	0.003	0.0003	-0.0099	-0.0149	-0.0202	-0.0189	0.002	Denmark	Scandinavia
89791_C04	0.0069	0.0012	0.0076	0.0195	0.0135	-0.0106	0.0012	-0.0073	0.0084	-0.0187	Denmark	Scandinavia
89791_D01	0.0077	-0.0001	0.0019	0.0142	0.0007	-0.0048	-0.003	0.0119	-0.0079	-0.0059	Denmark	Scandinavia
89791_D02	0.0067	0.0032	0.0054	0.0037	0.0004	-0.0041	0.0132	0.0216	-0.0111	-0.0201	Denmark	Scandinavia
89791_D03	0.0094	-0.0033	0.0054	0.0066	-0.0077	-0.0037	0.0151	0.0216	0.0099	-0.005	Denmark	Scandinavia
89791_D04	0.0068	-0.0015	0.0063	0.0075	-0.0	-0.0038	-0.0043	-0.0045	-0.004	-0.0058	Denmark	Scandinavia
89791_D05	0.0083	0.0011	0.0046	0.0136	-0.0078	0.0057	-0.0054	0.0045	-0.0062	0.0035	Denmark	Scandinavia
89791_E01	0.007	0.0022	0.0104	0.0088	-0.0048	-0.0026	0.0146	0.0085	-0.0091	-0.0174	Denmark	Scandinavia
89791_E02	0.0057	0.0003	0.005	-0.0029	0.0047	0.0019	0.0286	0.0257	-0.0061	0.0163	Denmark	Scandinavia
89791_E05	0.0076	0.0033	0.0105	0.009	0.0012	-0.0091	-0.0119	0.0014	-0.009	-0.0115	Denmark	Scandinavia
89791_F01	0.0076	0.0036	0.0073	0.0061	-0.0099	0.0052	-0.0087	0.0158	-0.0289	-0.0181	Denmark	Scandinavia
89791_F02	0.0067	0.0008	0.0039	0.0109	-0.0113	0.0018	0.0034	-0.0001	0.0129	-0.0072	Denmark	Scandinavia
89791_F03	0.0068	0.0008	0.0057	-0.0003	-0.0049	-0.0058	-0.0128	-0.0086	-0.0013	-0.0076	Denmark	Scandinavia
89791_F04	0.0068	0.0008	0.0012	0.0098	-0.0003	0.0118	-0.0002	0.0203	-0.0111	-0.0173	Denmark	Scandinavia
89791_G01	0.0067	-0.0021	0.0029	0.012	-0.0002	-0.0014	-0.0153	0.0112	0.0094	0.0034	Denmark	Scandinavia
89791_G04	0.0062	0.001	0.0056	0.013	0.0006	-0.0042	-0.0027	0.0229	0.0005	0.0116	Denmark	Scandinavia
89791_G05	0.0046	0.0026	0.002	0.0092	-0.0031	0.0046	-0.0022	-0.0084	-0.0111	-0.002	Denmark	Scandinavia
89791_H01	0.0057	0.0001	0.0034	0.0141	0.0003	-0.0033	-0.0041	0.0062	-0.0116	-0.0129	Denmark	Scandinavia
89791_H02	0.0056	0.0014	0.0058	0.0103	0.0072	0.0058	0.011	0.0101	-0.0009	0.0019	Denmark	Scandinavia
89791_H03	0.0063	-0.0044	0.0047	0.0088	0.0041	0.0002	0.0064	-0.0144	-0.0026	-0.0137	Denmark	Scandinavia
89791_H04	0.0066	-0.0005	0.0043	0.0143	-0.003	0.0012	-0.0063	0.0151	-0.0033	0.0025	Denmark	Scandinavia
89801_A03	-0.0039	0.0031	0.0006	0.0144	0.0044	-0.0084	0.0024	-0.011	-0.0025	-0.0206	Belgium	Northwest
89801_A04	-0.0014	-0.0063	-0.0011	0.0057	0.0063	-0.0078	-0.0265	0.0043	0.0073	0.0047	Belgium	Northwest
89801_A05	-0.0033	-0.0029	0.0019	0.0056	0.0098	-0.0098	-0.0025	0.0136	0.0134	-0.0016	Belgium	Northwest
89801_A06	-0.0037	-0.0072	0.0022	0.0114	-0.0011	-0.004	0.0086	0.0118	-0.0019	-0.0084	Belgium	Northwest
89801_A07	-0.0011	-0.0065	-0.0002	0.0027	0.0035	0.0079	-0.0119	0.0017	0.007	-0.0007	Belgium	Northwest
89801_A08	-0.0045	-0.0048	0.0001	0.0025	0.0071	-0.0124	-0.0039	0.0122	-0.0101	0.0106	Belgium	Northwest
89801_A09	-0.0028	-0.0039	0.0047	0.0114	-0.001	-0.0107	-0.0044	-0.005	0.0086	0.0089	Belgium	Northwest
89801_A10	-0.0014	-0.0012	-0.0023	0.002	-0.0027	-0.0069	0.026	-0.0126	0.0003	0.0079	Belgium	Northwest
89801_A11	-0.0059	-0.0034	0.0018	0.0088	0.0108	-0.0022	0.0133	0.0083	0.0032	-0.021	Belgium	Northwest
89801_B04	-0.0043	0.002	0.0001	0.0043	0.0013	-0.0074	-0.0047	0.0056	-0.0058	-0.0095	Belgium	Northwest
89801_B06	-0.0033	0.0001	0.008	0.0074	0.0031	0.0076	-0.0007	0.0177	0.0187	0.002	Belgium	Northwest
89801_B07	-0.0023	-0.0031	0.0027	0.0057	0.0097	0.0027	0.0059	0.0044	-0.0147	0.001	Belgium	Northwest
89801_B08	-0.0029	-0.0047	0.0003	0.0043	0.0001	-0.007	-0.0156	-0.0102	0.0193	-0.0185	Belgium	Northwest
89801_B09	-0.0015	-0.006	0.0035	0.0051	0.0057	-0.01	0.0105	-0.0016	-0.0169	0.0053	Belgium	Northwest
89801_B10	-0.0017	-0.0041	0.0056	0.0048	0.0076	-0.0092	-0.0016	0.004	0.0105	-0.0031	Belgium	Northwest
89801_C03	-0.0049	-0.0006	0.001	-0.0009	0.0001	-0.0036	0.0085	-0.0011	0.0045	-0.0153	Belgium	Northwest
89801_C04	-0.0027	-0.0025	0.0009	0.0118	0.0013	-0.0038	0.0002	0.0085	0.0006	-0.0022	Belgium	Northwest
89801_C05	-0.0017	-0.003	0.0028	0.0125	0.0055	-0.0005	0.0157	0.0137	-0.0107	-0.0011	Belgium	Northwest
89801_C06	-0.0001	-0.0102	-0.0004	0.0125	-0.0076	-0.0133	0.0005	0.0044	-0.0063	-0.018	Belgium	Northwest
89801_C07	-0.0016	-0.0015	0.0073	0.0072	0.0086	-0.0115	0.0018	-0.0032	0.0066	-0.0226	Belgium	Northwest
89801_C08	-0.0008	-0.0023	0.0007	0.0057	0.0014	-0.0041	-0.002	-0.001	-0.0077	0.0014	Belgium	Northwest
89801_C09	-0.0002	-0.006	0.0012	0.0078	0.007	0.0036	0.0018	-0.0043	-0.0021	0.0097	Belgium	Northwest
89801_C10	-0.001	-0.0085	0.0067	0.0155	0.0151	-0.0084	-0.0091	0.0183	-0.0112	-0.0135	Belgium	Northwest
89801_C11	-0.0005	0.0084	-0.0059	0.006	0.014	0.0095	0.0122	-0.0013	0.0125	0.012	Belgium	Northwest
89801_D03	-0.0005	-0.0027	-0.0005	0.0139	0.0048	-0.0131	-0.0083	0.0173	-0.0106	-0.0033	Belgium	Northwest
89801_D04	-0.0028	-0.0041	-0.0011	0.0093	0.0057	-0.007	-0.0025	-0.0095	0.0121	-0.0177	Belgium	Northwest
89801_D05	-0.0003	-0.007	0.0032	0.0088	0.0158	-0.0134	-0.008	-0.0124	-0.0056	0.0106	Belgium	Northwest
89801_D06	-0.0048	-0.0027	-0.0001	0.0107	0.0085	-0.0065	0.0049	-0.0004	0.013	0.012	Belgium	Northwest
89801_D08	-0.0031	-0.0052	-0.0039	0.0107	-0.0022	-0.0057	0.0203	0.0302	-0.0043	-0.0057	Belgium	Northwest
89801_D10	-0.0029	-0.0009	-0.0004	0.0089	0.0043	-0.0063	-0.0137	0.0003	-0.0034	0.0036	Belgium	Northwest
89801_D11	-0.002	-0.0039	-0.003	0.0137	0.0074	-0.0065	0.0051	0.004	-0.0182	-0.0236	Belgium	Northwest
89801_E03	0.0	0.0007	-0.0001	0.0098	0.0162	-0.0031	0.0081	0.0079	-0.0218	-0.0124	Belgium	Northwest
89801_E04	-0.0024	-0.0052	0.005	0.0091	0.0006	-0.0086	0.0049	-0.0028	-0.0005	0.005	Belgium	Northwest
89801_E06	-0.0003	-0.0032	0.0003	0.0092	0.0056	-0.0016	0.0	-0.0109	0.0096	-0.0193	Belgium	Northwest
89801_E07	-0.001	0.0023	-0.0026	0.0071	-0.0018	0.001	0.0085	0.0059	-0.0002	-0.0025	Belgium	Northwest
89801_E09	-0.0025	-0.0014	-0.0	0.0094	0.0047	-0.008	0.0099	0.0019	-0.0151	-0.0123	Belgium	Northwest
89801_E10	-0.001	-0.0032	0.0016	0.0102	0.005	0.0009	-0.006	-0.0101	0.0176	-0.023	Belgium	Northwest
89801_E11	-0.0031	-0.0012	0.0017	0.006	-0.0043	-0.0008	-0.0056	0.0046	0.004	0.008	Belgium	Northwest
89801_F02	-0.0024	-0.0056	0.0062	0.0052	-0.0009	0.0056	0.0076	0.0033	0.0173	0.0057	Belgium	Northwest
89801_F03	-0.0021	-0.0033	-0.0006	0.0028	0.007	-0.0021	0.0009	-0.0172	0.0209	0.028	Belgium	Northwest
89801_F04	0.0037	-0.0102	-0.0091	-0.0016	0.0074	0.0049	0.0044	-0.0031	-0.0127	0.0213	Belgium	Northwest
89801_F05	0.0004	-0.0089	0.0075	0.0092	-0.0085	-0.0113	-0.0162	0.0094	0.0061	0.0069	Belgium	Northwest
89801_F07	-0.0006	-0.0064	0.001	0.0153	-0.0067	-0.0142	-0.0042	-0.0243	-0.0005	0.0012	Belgium	Northwest
89801_F09	-0.0024	0.0004	0.0025	0.012	-0.0005	-0.0068	0.0005	-0.0004	0.0058	-0.0042	Belgium	Northwest
89801_F10	-0.0017	-0.0057	-0.0028	0.0101	0.0029	-0.0066	-0.0017	0.0017	-0.0129	-0.0037	Belgium	Northwest
89801_G02	-0.0033	-0.0034	0.003	0.0135	0.0029	-0.0049	-0.0031	-0.0146	-0.0013	0.0144	Belgium	Northwest
89801_G03	-0.0034	-0.0026	0.0027	0.009	0.0184	-0.0063	-0.0058	0.0131	0.0159	0.0013	Belgium	Northwest
89801_G04	-0.0034	-0.0046	0.0009	0.0076	0.0171	-0.0049	-0.0272	-0.0076	0.0043	0.0021	Belgium	Northwest
89801_G05	-0.0028	-0.0048	0.0031	0.0092	0.0026	-0.0008	0.0067	0.0048	0.0133	0.0096	Belgium	Northwest
89801_G06	-0.0013	-0.0029	0.0039	0.0054	0.0047	-0.0038	-0.0132	-0.01	-0.0182	-0.0141	Belgium	Northwest
89801_G07	-0.0034	-0.001	-0.0009	0.0048	0.0082	0.0067	-0.0113	-0.0069	0.0044	-0.0154	Belgium	Northwest
89801_G09	-0.0007	-0.0018	0.001	0.0093	-0.0027	0.0076	0.0229	0.0086	-0.0026	0.0109	Belgium	Northwest
89801_G10	-0.0016	-0.0026	0.0053	0.0124	-0.0042	-0.011	0.0018	0.0096	-0.0065	0.0165	Belgium	Northwest
89801_H02	-0.0033	-0.0043	0.0013	0.0104	0.0034	-0.009	0.005	-0.0241	-0.0118	0.004	Belgium	Northwest
89801_H03	-0.0018	-0.0041	0.0067	0.0074	0.0103	-0.0055	0.0121	-0.0028	0.0016	0.0016	Belgium	Northwest
89801_H04	-0.0058	-0.0037	0.001	0.0042	0.0088	0.004	0.0049	-0.0026	-0.0031	0.0082	Belgium	Northwest
89801_H05	-0.0004	-0.0007	-0.0033	0.0104	0.0135	-0.0112	-0.0094	-0.022	-0.0017	-0.0008	Belgium	Northwest
89801_H06	-0.0016	-0.0073	0.0023	0.0102	0.0075	-0.0075	-0.0013	0.0058	0.0031	0.0104	Belgium	Northwest
89801_H09	-0.0014	-0.0055	-0.0001	0.0046	0.001	-0.0062	-0.0061	0.0099	0.0132	-0.0013	Belgium	Northwest
89801_H10	-0.0026	-0.0035	-0.0001	0.01	0.0132	-0.0059	-0.0025	0.0052	0.0082	-0.0079	Belgium	Northwest
89803_A03	0.006	0.0012	0.0062	0.0037	-0.0082	0.0064	0.0164	0.0029	0.0035	-0.0036	Denmark	Scandinavia
89803_A04	0.0066	0.002	0.01	0.0102	-0.0087	-0.0024	-0.0114	0.0006	-0.0292	0.0104	Denmark	Scandinavia
89803_A05	0.0058	-0.0033	0.0092	0.0091	-0.0003	0.0014	0.0101	0.0052	0.0042	0.0026	Denmark	Scandinavia
89803_A06	0.0084	-0.0001	0.0088	0.0102	0.0052	0.0014	0.0188	0.0164	-0.0022	-0.0183	Denmark	Scandinavia
89803_A07	0.0091	0.0036	0.0063	0.0088	-0.0033	-0.0019	0.0139	-0.0333	-0.0013	-0.0015	Denmark	Scandinavia
89803_A08	0.006	-0.0025	0.0092	0.0083	-0.0027	0.0097	0.0133	0.0192	0.0031	-0.0011	Denmark	Scandinavia
89803_A09	0.0082	0.0004	0.0063	0.009	-0.006	-0.0074	-0.0105	-0.0167	0.0129	0.0061	Denmark	Scandinavia
89803_A10	0.0055	0.0017	0.007	0.0112	-0.0064	0.0054	-0.0175	0.0028	-0.0086	-0.01	Denmark	Scandinavia
89803_A11	0.0061	-0.0	0.0121	0.0024	0.0016	0.0056	-0.0076	-0.0123	-0.0111	-0.0019	Denmark	Scandinavia
89803_A12	0.0057	-0.0002	0.0091	0.0038	0.0014	0.0008	0.0116	0.007	0.005	-0.0075	Denmark	Scandinavia
89803_B06	0.0067	0.0002	0.0046	0.0032	0.0075	-0.0013	-0.0028	-0.0022	-0.0001	-0.0176	Denmark	Scandinavia
89803_B07	0.0058	0.0038	0.0014	0.0005	-0.0064	-0.0065	0.0186	0.0006	0.0064	-0.0195	Denmark	Scandinavia
89803_B08	0.0076	0.0004	-0.0004	0.0031	0.0019	-0.0061	-0.0085	-0.0103	-0.012	-0.0133	Denmark	Scandinavia
89803_B09	0.0083	0.0029	0.0046	0.0132	0.0029	-0.0073	-0.0125	-0.0092	-0.0063	0.0081	Denmark	Scandinavia
89803_B10	0.0071	-0.0031	0.0111	0.0107	-0.0112	-0.0029	-0.0055	0.0168	-0.0048	0.0095	Denmark	Scandinavia
89803_B11	0.0079	-0.0035	0.013	0.0057	0.0127	0.0103	0.0146	-0.0001	0.0073	0.0084	Denmark	Scandinavia
89803_C03	0.0076	-0.0012	0.0108	0.0087	-0.0053	-0.0042	0.004	0.0138	-0.0042	0.0049	Denmark	Scandinavia
89803_C04	0.0062	-0.0022	0.0029	0.0025	0.0019	-0.0039	-0.0113	0.0044	0.0158	-0.0193	Denmark	Scandinavia
89803_C05	0.0066	-0.0003	0.0047	0.0026	-0.004	-0.0019	-0.0087	0.0081	-0.0143	0.0245	Denmark	Scandinavia
89803_C07	0.0063	0.0004	0.0117	0.0092	0.001	-0.0033	-0.0124	-0.012	0.0091	0.0065	Denmark	Scandinavia
89803_C08	0.0073	0.0002	0.006	0.0111	-0.0045	-0.0025	-0.0065	-0.0001	-0.0037	-0.0075	Denmark	Scandinavia
89803_C09	0.0072	0.0042	0.0082	0.0053	-0.002	-0.0034	-0.0159	0.0	-0.0082	-0.0085	Denmark	Scandinavia
89803_C10	0.0056	0.0017	0.0014	0.0054	0.003	0.0077	0.0194	0.0045	-0.0102	0.0081	Denmark	Scandinavia
89803_C11	0.0065	-0.0015	0.0051	0.0059	0.0059	0.0043	0.0062	0.005	0.01	0.0005	Denmark	Scandinavia
89803_D03	0.0084	0.0013	0.0083	0.0077	0.0023	-0.0112	0.0029	0.0053	-0.0166	-0.0027	Denmark	Scandinavia
89803_D04	0.0081	0.0014	0.0064	0.0102	-0.0009	-0.0037	0.0054	0.0185	0.003	-0.0337	Denmark	Scandinavia
89803_D05	0.0091	0.0049	0.0101	0.0068	0.0084	-0.0013	0.0001	0.0002	0.0045	-0.0023	Denmark	Scandinavia
89803_D07	0.0074	-0.0018	0.0053	0.0083	-0.0019	-0.0021	0.0231	0.0167	-0.0085	0.0096	Denmark	Scandinavia
89803_D09	0.0073	0.0007	0.0077	0.0059	0.0022	0.0034	-0.0134	0.0158	-0.0131	-0.0091	Denmark	Scandinavia
89803_D10	0.008	-0.0031	0.0055	0.0166	0.0055	0.0018	-0.0016	-0.0119	0.0077	-0.0052	Denmark	Scandinavia
89803_D11	0.0076	0.0016	0.01	0.0096	0.0018	0.0034	0.006	0.0076	0.0111	-0.0004	Denmark	Scandinavia
89803_D12	0.0064	-0.0015	0.0128	0.0095	0.0056	-0.0067	0.0101	0.0024	0.0061	0.0009	Denmark	Scandinavia
89803_E03	0.007	-0.0025	0.0041	0.0053	0.0009	-0.0033	0.0077	-0.0027	0.0096	0.0058	Denmark	Scandinavia
89803_E04	0.0082	-0.0011	0.0033	0.0141	-0.0001	0.0036	0.0009	0.0172	-0.005	-0.0066	Denmark	Scandinavia
89803_E05	0.0068	0.0028	-0.0026	0.0084	0.0009	0.0023	-0.014	0.0088	-0.0036	-0.0116	Denmark	Scandinavia
89803_E06	0.0091	-0.0018	0.009	0.0082	0.0099	0.0013	0.0142	-0.0024	-0.0097	-0.015	Denmark	Scandinavia
89803_E07	0.0074	0.0014	0.0051	0.0054	0.002	-0.0044	-0.0047	0.0005	0.0054	0.0044	Denmark	Scandinavia
89803_E08	0.0066	-0.0016	0.0065	0.013	-0.0059	0.0009	-0.0064	0.002	0.0073	0.019	Denmark	Scandinavia
89803_E09	0.0062	-0.0014	0.0041	0.0073	0.005	-0.0011	-0.0027	-0.014	-0.0184	0.0028	Denmark	Scandinavia
89803_E10	0.0066	-0.0017	0.0119	0.0058	-0.0044	-0.0049	-0.0072	-0.007	-0.0177	-0.0123	Denmark	Scandinavia
89803_E11	0.0042	-0.0016	0.0068	0.0132	-0.002	-0.0032	-0.0072	0.0136	-0.0086	0.0129	Denmark	Scandinavia
89803_E12	0.0049	0.0001	0.0061	0.0122	0.0044	-0.0074	-0.0034	0.0258	0.0114	-0.0003	Denmark	Scandinavia
89803_F03	0.0055	-0.001	0.0093	0.007	0.0063	-0.0013	-0.0181	0.0164	-0.0033	0.001	Denmark	Scandinavia
89803_F04	0.0055	0.0008	0.0058	0.0113	-0.01	0.0091	-0.0039	0.003	-0.0098	0.0076	Denmark	Scandinavia
89803_F06	0.0088	-0.0008	0.0025	0.0096	-0.0045	-0.0105	0.0006	-0.0146	0.0049	-0.0221	Denmark	Scandinavia
89803_F07	0.0076	-0.0036	0.0031	0.0111	-0.0061	0.0044	-0.0007	-0.0117	-0.0033	0.0035	Denmark	Scandinavia
89803_F09	0.007	-0.0018	0.0129	0.0098	0.0068	0.0011	0.0162	0.0001	0.0028	-0.0006	Denmark	Scandinavia
89803_G03	0.0096	0.0024	0.0068	0.0032	-0.0081	-0.0007	0.0067	-0.009	-0.0154	0.0289	Denmark	Scandinavia
89803_G05	0.0064	0.0028	0.0078	0.0108	-0.004	-0.0074	-0.0182	-0.007	-0.026	-0.0015	Denmark	Scandinavia
89803_G06	0.0064	-0.0023	0.0148	0.0126	-0.0004	-0.0065	-0.0157	0.0044	0.0169	0.0032	Denmark	Scandinavia
89803_G07	0.0037	-0.0012	0.0037	0.0109	-0.0038	-0.0044	-0.0229	-0.0142	-0.0044	0.0108	Denmark	Scandinavia
89803_G08	0.0077	-0.0006	0.0079	0.0138	0.0016	-0.0039	-0.0032	0.0011	0.0072	0.0002	Denmark	Scandinavia
89803_G10	0.007	-0.0045	0.0084	0.0084	0.0088	0.002	-0.0131	0.0062	0.0024	-0.0088	Denmark	Scandinavia
89803_G11	0.0075	0.0023	0.0102	0.01	0.0024	0.001	0.0046	-0.0062	0.0053	-0.0029	Denmark	Scandinavia
89803_H03	0.0073	-0.0003	0.0143	0.0137	-0.0015	0.0082	0.0115	0.003	-0.0013	-0.0064	Denmark	Scandinavia
89803_H04	0.008	-0.0001	0.0067	0.0073	0.0006	-0.0041	-0.0073	-0.0037	0.0138	-0.0149	Denmark	Scandinavia
89803_H05	0.0103	-0.0027	0.0068	0.0102	-0.0041	-0.0035	-0.0187	0.0016	-0.0045	0.0035	Denmark	Scandinavia
89803_H06	0.0071	-0.0019	0.0066	0.0063	-0.0025	-0.0021	0.0115	0.0156	-0.007	-0.0105	Denmark	Scandinavia
89803_H07	0.0057	-0.0001	0.0071	0.0053	0.0031	0.007	-0.0157	0.0039	-0.009	-0.0071	Denmark	Scandinavia
89803_H09	0.0071	0.0015	0.0184	0.0034	-0.004	-0.0015	0.0102	0.0238	0.0017	-0.0016	Denmark	Scandinavia
89803_H10	0.0059	-0.0016	0.0023	0.0099	0.0061	-0.0047	-0.0028	0.0226	0.0151	-0.0115	Denmark	Scandinavia
89804_A01	0.0071	-0.0005	0.0071	0.0117	-0.0001	0.0068	-0.0032	-0.0018	-0.0027	0.0086	Denmark	Scandinavia
